,Region,Sub-Region,Commodity,Supply
3886,S.N.N.P. Region,Dawro,Haricot beans,34353.19
3887,S.N.N.P. Region,Dawro,Chick-Peas,
3888,S.N.N.P. Region,Dawro,Lentils,
3889,S.N.N.P. Region,Dawro,Grass Peas,
3890,S.N.N.P. Region,Dawro,Soybeans,
3891,S.N.N.P. Region,Dawro,Fenugreek,
3892,S.N.N.P. Region,Dawro,Gibto,
3893,S.N.N.P. Region,Dawro,Niger Seeds,
3894,S.N.N.P. Region,Dawro,Groundnut,
3895,S.N.N.P. Region,Dawro,Sunflower,
3896,S.N.N.P. Region,Dawro,Sesame Seeds,
3897,S.N.N.P. Region,Dawro,Lettuce,
3898,S.N.N.P. Region,Dawro,Head cabbage,
3899,S.N.N.P. Region,Dawro,Eth. Cabbage,50701.63
3900,S.N.N.P. Region,Dawro,Tomatoes,
3901,S.N.N.P. Region,Dawro,Green peppers,
3902,S.N.N.P. Region,Dawro,Red peppers,
3903,S.N.N.P. Region,Dawro,Swiss chard,
3904,S.N.N.P. Region,Dawro,Carrots,
3905,S.N.N.P. Region,Dawro,Onions,
3906,S.N.N.P. Region,Dawro,Potatoes,12464.18
3907,S.N.N.P. Region,Dawro,Garlic,
3908,S.N.N.P. Region,Dawro,Taro / 'Godere',2255721.66
3909,S.N.N.P. Region,Dawro,Sweet potatoes,158739.55
3910,S.N.N.P. Region,Dawro,Avocados,
3911,S.N.N.P. Region,Dawro,Banana,65054.9
3912,S.N.N.P. Region,Dawro,Guava,242938.31
3913,S.N.N.P. Region,Dawro,Lemons,
3914,S.N.N.P. Region,Dawro,Mangoes,
3915,S.N.N.P. Region,Dawro,Oranges,34868.43
3916,S.N.N.P. Region,Dawro,Papaya,6631.05
3917,S.N.N.P. Region,Dawro,Pineapple,16474.72
3918,S.N.N.P. Region,Dawro,Hop,20030.53
3919,S.N.N.P. Region,Dawro,Enset,2504735.71
3920,S.N.N.P. Region,Dawro,Roses,
3921,S.N.N.P. Region,Dawro,Sorghum,
3922,S.N.N.P. Region,Dawro,Sesame,
3923,S.N.N.P. Region,Dawro,Beetroot,
3924,S.N.N.P. Region,Dawro,Hops,
3925,S.N.N.P. Region,Dawro,Sugar cane,
3926,S.N.N.P. Region,Dawro,Enset,
3927,S.N.N.P. Region,Basketo Special Woreda,Teff,3972.25
3928,S.N.N.P. Region,Basketo Special Woreda,Barley,
3929,S.N.N.P. Region,Basketo Special Woreda,wheat,
3930,S.N.N.P. Region,Basketo Special Woreda,Maize,112458.52
3931,S.N.N.P. Region,Basketo Special Woreda,Sorghum,11333.76
3932,S.N.N.P. Region,Basketo Special Woreda,Finger Millet,
3933,S.N.N.P. Region,Basketo Special Woreda,Oats,
3934,S.N.N.P. Region,Basketo Special Woreda,Rice,
3935,S.N.N.P. Region,Basketo Special Woreda,Faba Beans,149.32
3936,S.N.N.P. Region,Basketo Special Woreda,Field Peas,704.22
3937,S.N.N.P. Region,Basketo Special Woreda,Haricot beans,5580.86
3938,S.N.N.P. Region,Basketo Special Woreda,Chick-Peas,
3939,S.N.N.P. Region,Basketo Special Woreda,Lentils,
3940,S.N.N.P. Region,Basketo Special Woreda,Grass Peas,
3941,S.N.N.P. Region,Basketo Special Woreda,Soybeans,
3942,S.N.N.P. Region,Basketo Special Woreda,Fenugreek,
3943,S.N.N.P. Region,Basketo Special Woreda,Gibto,
3944,S.N.N.P. Region,Basketo Special Woreda,Niger Seeds,
3945,S.N.N.P. Region,Basketo Special Woreda,Groundnut,
3946,S.N.N.P. Region,Basketo Special Woreda,Sunflower,
3947,S.N.N.P. Region,Basketo Special Woreda,Sesame Seeds,
3948,S.N.N.P. Region,Basketo Special Woreda,Lettuce,
3949,S.N.N.P. Region,Basketo Special Woreda,Head cabbage,
3950,S.N.N.P. Region,Basketo Special Woreda,Eth. Cabbage,1089.86
3951,S.N.N.P. Region,Basketo Special Woreda,Tomatoes,
3952,S.N.N.P. Region,Basketo Special Woreda,Green peppers,
3953,S.N.N.P. Region,Basketo Special Woreda,Red peppers,
3954,S.N.N.P. Region,Basketo Special Woreda,Swiss chard,
3955,S.N.N.P. Region,Basketo Special Woreda,Carrots,
3956,S.N.N.P. Region,Basketo Special Woreda,Onions,
3957,S.N.N.P. Region,Basketo Special Woreda,Potatoes,
3958,S.N.N.P. Region,Basketo Special Woreda,Garlic,
3959,S.N.N.P. Region,Basketo Special Woreda,Taro / 'Godere',53141.59
3960,S.N.N.P. Region,Basketo Special Woreda,Sweet potatoes,100449.1
3961,S.N.N.P. Region,Basketo Special Woreda,Avocados,
3962,S.N.N.P. Region,Basketo Special Woreda,Banana,10834.67
3963,S.N.N.P. Region,Basketo Special Woreda,Guava,27424.68
3964,S.N.N.P. Region,Basketo Special Woreda,Lemons,
3965,S.N.N.P. Region,Basketo Special Woreda,Mangoes,
3966,S.N.N.P. Region,Basketo Special Woreda,Oranges,5255.27
3967,S.N.N.P. Region,Basketo Special Woreda,Papaya,
3968,S.N.N.P. Region,Basketo Special Woreda,Pineapple,2638.39
3969,S.N.N.P. Region,Basketo Special Woreda,Hop,3652.34
3970,S.N.N.P. Region,Basketo Special Woreda,Enset,124105.45
3971,S.N.N.P. Region,Basketo Special Woreda,Roses,
3972,S.N.N.P. Region,Basketo Special Woreda,Sorghum,
3973,S.N.N.P. Region,Basketo Special Woreda,Sesame,
3974,S.N.N.P. Region,Basketo Special Woreda,Beetroot,
3975,S.N.N.P. Region,Basketo Special Woreda,Hops,
3976,S.N.N.P. Region,Basketo Special Woreda,Sugar cane,
3977,S.N.N.P. Region,Basketo Special Woreda,Enset,
3978,S.N.N.P. Region,Konta Special Woreda,Teff,58401.08
3979,S.N.N.P. Region,Konta Special Woreda,Barley,
3980,S.N.N.P. Region,Konta Special Woreda,wheat,
3981,S.N.N.P. Region,Konta Special Woreda,Maize,
3982,S.N.N.P. Region,Konta Special Woreda,Sorghum,28174.66
3983,S.N.N.P. Region,Konta Special Woreda,Finger Millet,
3984,S.N.N.P. Region,Konta Special Woreda,Oats,
3985,S.N.N.P. Region,Konta Special Woreda,Rice,
3986,S.N.N.P. Region,Konta Special Woreda,Faba Beans,78818.85
3987,S.N.N.P. Region,Konta Special Woreda,Field Peas,28516.6
3988,S.N.N.P. Region,Konta Special Woreda,Haricot beans,8299.81
3989,S.N.N.P. Region,Konta Special Woreda,Chick-Peas,
3990,S.N.N.P. Region,Konta Special Woreda,Lentils,
3991,S.N.N.P. Region,Konta Special Woreda,Grass Peas,
3992,S.N.N.P. Region,Konta Special Woreda,Soybeans,
3993,S.N.N.P. Region,Konta Special Woreda,Fenugreek,
3994,S.N.N.P. Region,Konta Special Woreda,Gibto,
3995,S.N.N.P. Region,Konta Special Woreda,Niger Seeds,
3996,S.N.N.P. Region,Konta Special Woreda,Groundnut,
3997,S.N.N.P. Region,Konta Special Woreda,Sunflower,
3998,S.N.N.P. Region,Konta Special Woreda,Sesame Seeds,
3999,S.N.N.P. Region,Konta Special Woreda,Lettuce,
4000,S.N.N.P. Region,Konta Special Woreda,Head cabbage,
4001,S.N.N.P. Region,Konta Special Woreda,Eth. Cabbage,12447.75
4002,S.N.N.P. Region,Konta Special Woreda,Tomatoes,
4003,S.N.N.P. Region,Konta Special Woreda,Green peppers,
4004,S.N.N.P. Region,Konta Special Woreda,Red peppers,
4005,S.N.N.P. Region,Konta Special Woreda,Swiss chard,
4006,S.N.N.P. Region,Konta Special Woreda,Carrots,
4007,S.N.N.P. Region,Konta Special Woreda,Onions,
4008,S.N.N.P. Region,Konta Special Woreda,Potatoes,
4009,S.N.N.P. Region,Konta Special Woreda,Garlic,
4010,S.N.N.P. Region,Konta Special Woreda,Taro / 'Godere',995394.14
4011,S.N.N.P. Region,Konta Special Woreda,Sweet potatoes,
4012,S.N.N.P. Region,Konta Special Woreda,Avocados,
4013,S.N.N.P. Region,Konta Special Woreda,Banana,32250.53
4014,S.N.N.P. Region,Konta Special Woreda,Guava,117727.01
4015,S.N.N.P. Region,Konta Special Woreda,Lemons,
4016,S.N.N.P. Region,Konta Special Woreda,Mangoes,
4017,S.N.N.P. Region,Konta Special Woreda,Oranges,15294.43
4018,S.N.N.P. Region,Konta Special Woreda,Papaya,1856.46
4019,S.N.N.P. Region,Konta Special Woreda,Pineapple,12196.22
4020,S.N.N.P. Region,Konta Special Woreda,Hop,9190.9
4021,S.N.N.P. Region,Konta Special Woreda,Enset,321591.56
4022,S.N.N.P. Region,Konta Special Woreda,Roses,
4023,S.N.N.P. Region,Konta Special Woreda,Sorghum,
4024,S.N.N.P. Region,Konta Special Woreda,Sesame,
4025,S.N.N.P. Region,Konta Special Woreda,Beetroot,
4026,S.N.N.P. Region,Konta Special Woreda,Hops,
4027,S.N.N.P. Region,Konta Special Woreda,Sugar cane,
4028,S.N.N.P. Region,Konta Special Woreda,Enset,
4029,S.N.N.P. Region,Siltie,Teff,167515.52
4030,S.N.N.P. Region,Siltie,Barley,285417.99
4031,S.N.N.P. Region,Siltie,wheat,888735.88
4032,S.N.N.P. Region,Siltie,Maize,1926569.97
4033,S.N.N.P. Region,Siltie,Sorghum,143289.88
4034,S.N.N.P. Region,Siltie,Finger Millet,
4035,S.N.N.P. Region,Siltie,Oats,
4036,S.N.N.P. Region,Siltie,Rice,
4037,S.N.N.P. Region,Siltie,Faba Beans,86081.35
4038,S.N.N.P. Region,Siltie,Field Peas,53833.46
4039,S.N.N.P. Region,Siltie,Haricot beans,
4040,S.N.N.P. Region,Siltie,Chick-Peas,
4041,S.N.N.P. Region,Siltie,Lentils,
4042,S.N.N.P. Region,Siltie,Grass Peas,
4043,S.N.N.P. Region,Siltie,Soybeans,
4044,S.N.N.P. Region,Siltie,Fenugreek,
4045,S.N.N.P. Region,Siltie,Gibto,
4046,S.N.N.P. Region,Siltie,Niger Seeds,
4047,S.N.N.P. Region,Siltie,Groundnut,
4048,S.N.N.P. Region,Siltie,Sunflower,
4049,S.N.N.P. Region,Siltie,Sesame Seeds,
4050,S.N.N.P. Region,Siltie,Lettuce,
4051,S.N.N.P. Region,Siltie,Head cabbage,2876.17
4052,S.N.N.P. Region,Siltie,Eth. Cabbage,430750.78
4053,S.N.N.P. Region,Siltie,Tomatoes,
4054,S.N.N.P. Region,Siltie,Green peppers,
4055,S.N.N.P. Region,Siltie,Red peppers,101080.33
4056,S.N.N.P. Region,Siltie,Swiss chard,
4057,S.N.N.P. Region,Siltie,Carrots,
4058,S.N.N.P. Region,Siltie,Onions,
4059,S.N.N.P. Region,Siltie,Potatoes,
4060,S.N.N.P. Region,Siltie,Garlic,
4061,S.N.N.P. Region,Siltie,Taro / 'Godere',
4062,S.N.N.P. Region,Siltie,Sweet potatoes,
4063,S.N.N.P. Region,Siltie,Avocados,
4064,S.N.N.P. Region,Siltie,Banana,22549.36
4065,S.N.N.P. Region,Siltie,Guava,17271.96
4066,S.N.N.P. Region,Siltie,Lemons,
4067,S.N.N.P. Region,Siltie,Mangoes,
4068,S.N.N.P. Region,Siltie,Oranges,
4069,S.N.N.P. Region,Siltie,Papaya,7326.8
4070,S.N.N.P. Region,Siltie,Pineapple,
4071,S.N.N.P. Region,Siltie,Hop,4664.51
4072,S.N.N.P. Region,Siltie,Enset,892367.37
4073,S.N.N.P. Region,Siltie,Roses,
4074,S.N.N.P. Region,Siltie,Sorghum,
4075,S.N.N.P. Region,Siltie,Sesame,
4076,S.N.N.P. Region,Siltie,Beetroot,
4077,S.N.N.P. Region,Siltie,Hops,
4078,S.N.N.P. Region,Siltie,Sugar cane,
4079,S.N.N.P. Region,Siltie,Enset,
4080,S.N.N.P. Region,Halaba Zone,Teff,108644.12
4081,S.N.N.P. Region,Halaba Zone,Barley,4315.69
4082,S.N.N.P. Region,Halaba Zone,wheat,71052.11
4083,S.N.N.P. Region,Halaba Zone,Maize,989794.63
4084,S.N.N.P. Region,Halaba Zone,Sorghum,48916.95
4085,S.N.N.P. Region,Halaba Zone,Finger Millet,110930.39
4086,S.N.N.P. Region,Halaba Zone,Oats,
4087,S.N.N.P. Region,Halaba Zone,Rice,
4088,S.N.N.P. Region,Halaba Zone,Faba Beans,
4089,S.N.N.P. Region,Halaba Zone,Field Peas,
4090,S.N.N.P. Region,Halaba Zone,Haricot beans,27250.07
4091,S.N.N.P. Region,Halaba Zone,Chick-Peas,
4092,S.N.N.P. Region,Halaba Zone,Lentils,
4093,S.N.N.P. Region,Halaba Zone,Grass Peas,
4094,S.N.N.P. Region,Halaba Zone,Soybeans,
4095,S.N.N.P. Region,Halaba Zone,Fenugreek,
4096,S.N.N.P. Region,Halaba Zone,Gibto,
4097,S.N.N.P. Region,Halaba Zone,Niger Seeds,
4098,S.N.N.P. Region,Halaba Zone,Groundnut,
4099,S.N.N.P. Region,Halaba Zone,Sunflower,
4100,S.N.N.P. Region,Halaba Zone,Sesame Seeds,
4101,S.N.N.P. Region,Halaba Zone,Lettuce,
4102,S.N.N.P. Region,Halaba Zone,Head cabbage,1575.48
4103,S.N.N.P. Region,Halaba Zone,Eth. Cabbage,138208
4104,S.N.N.P. Region,Halaba Zone,Tomatoes,
4105,S.N.N.P. Region,Halaba Zone,Green peppers,
4106,S.N.N.P. Region,Halaba Zone,Red peppers,122255.99
4107,S.N.N.P. Region,Halaba Zone,Swiss chard,
4108,S.N.N.P. Region,Halaba Zone,Carrots,
4109,S.N.N.P. Region,Halaba Zone,Onions,
4110,S.N.N.P. Region,Halaba Zone,Potatoes,
4111,S.N.N.P. Region,Halaba Zone,Garlic,
4112,S.N.N.P. Region,Halaba Zone,Taro / 'Godere',
4113,S.N.N.P. Region,Halaba Zone,Sweet potatoes,
4114,S.N.N.P. Region,Halaba Zone,Avocados,
4115,S.N.N.P. Region,Halaba Zone,Banana,3752.16
4116,S.N.N.P. Region,Halaba Zone,Guava,14148.61
4117,S.N.N.P. Region,Halaba Zone,Lemons,137.26
4118,S.N.N.P. Region,Halaba Zone,Mangoes,275.02
4119,S.N.N.P. Region,Halaba Zone,Oranges,3113.41
4120,S.N.N.P. Region,Halaba Zone,Papaya,
4121,S.N.N.P. Region,Halaba Zone,Pineapple,4902.48
4122,S.N.N.P. Region,Halaba Zone,Hop,2453.7
4123,S.N.N.P. Region,Halaba Zone,Enset,4507.02
4124,S.N.N.P. Region,Halaba Zone,Roses,
4125,S.N.N.P. Region,Halaba Zone,Sorghum,
4126,S.N.N.P. Region,Halaba Zone,Sesame,
4127,S.N.N.P. Region,Halaba Zone,Beetroot,
4128,S.N.N.P. Region,Halaba Zone,Hops,
4129,S.N.N.P. Region,Halaba Zone,Sugar cane,
4130,S.N.N.P. Region,Halaba Zone,Enset,
4131,S.N.N.P. Region,Segen People’s Zone,Teff,183253.48
4132,S.N.N.P. Region,Segen People’s Zone,Barley,20617.15
4133,S.N.N.P. Region,Segen People’s Zone,wheat,
4134,S.N.N.P. Region,Segen People’s Zone,Maize,976647.48
4135,S.N.N.P. Region,Segen People’s Zone,Sorghum,
4136,S.N.N.P. Region,Segen People’s Zone,Finger Millet,
4137,S.N.N.P. Region,Segen People’s Zone,Oats,
4138,S.N.N.P. Region,Segen People’s Zone,Rice,
4139,S.N.N.P. Region,Segen People’s Zone,Faba Beans,
4140,S.N.N.P. Region,Segen People’s Zone,Field Peas,
4141,S.N.N.P. Region,Segen People’s Zone,Haricot beans,216700.37
4142,S.N.N.P. Region,Segen People’s Zone,Chick-Peas,
4143,S.N.N.P. Region,Segen People’s Zone,Lentils,
4144,S.N.N.P. Region,Segen People’s Zone,Grass Peas,
4145,S.N.N.P. Region,Segen People’s Zone,Soybeans,
4146,S.N.N.P. Region,Segen People’s Zone,Fenugreek,
4147,S.N.N.P. Region,Segen People’s Zone,Gibto,
4148,S.N.N.P. Region,Segen People’s Zone,Niger Seeds,
4149,S.N.N.P. Region,Segen People’s Zone,Groundnut,
4150,S.N.N.P. Region,Segen People’s Zone,Sunflower,
4151,S.N.N.P. Region,Segen People’s Zone,Sesame Seeds,
4152,S.N.N.P. Region,Segen People’s Zone,Lettuce,
4153,S.N.N.P. Region,Segen People’s Zone,Head cabbage,
4154,S.N.N.P. Region,Segen People’s Zone,Eth. Cabbage,38464.83
4155,S.N.N.P. Region,Segen People’s Zone,Tomatoes,
4156,S.N.N.P. Region,Segen People’s Zone,Green peppers,
4157,S.N.N.P. Region,Segen People’s Zone,Red peppers,
4158,S.N.N.P. Region,Segen People’s Zone,Swiss chard,
4159,S.N.N.P. Region,Segen People’s Zone,Carrots,
4160,S.N.N.P. Region,Segen People’s Zone,Onions,
4161,S.N.N.P. Region,Segen People’s Zone,Potatoes,
4162,S.N.N.P. Region,Segen People’s Zone,Garlic,
4163,S.N.N.P. Region,Segen People’s Zone,Taro / 'Godere',16105.66
4164,S.N.N.P. Region,Segen People’s Zone,Sweet potatoes,168703.96
4165,S.N.N.P. Region,Segen People’s Zone,Avocados,
4166,S.N.N.P. Region,Segen People’s Zone,Banana,3709.5
4167,S.N.N.P. Region,Segen People’s Zone,Guava,84384.79
4168,S.N.N.P. Region,Segen People’s Zone,Lemons,
4169,S.N.N.P. Region,Segen People’s Zone,Mangoes,
4170,S.N.N.P. Region,Segen People’s Zone,Oranges,23385.37
4171,S.N.N.P. Region,Segen People’s Zone,Papaya,
4172,S.N.N.P. Region,Segen People’s Zone,Pineapple,
4173,S.N.N.P. Region,Segen People’s Zone,Hop,13574.59
4174,S.N.N.P. Region,Segen People’s Zone,Enset,819088.36
4175,S.N.N.P. Region,Segen People’s Zone,Roses,
4176,S.N.N.P. Region,Segen People’s Zone,Sorghum,
4177,S.N.N.P. Region,Segen People’s Zone,Sesame,
4178,S.N.N.P. Region,Segen People’s Zone,Beetroot,
4179,S.N.N.P. Region,Segen People’s Zone,Hops,
4180,S.N.N.P. Region,Segen People’s Zone,Sugar cane,
4181,S.N.N.P. Region,Segen People’s Zone,Enset,
4182,S.N.N.P. Region,Sidama,Teff,21412.07
4183,S.N.N.P. Region,Sidama,Barley,319828.22
4184,S.N.N.P. Region,Sidama,wheat,
4185,S.N.N.P. Region,Sidama,Maize,1368991.65
4186,S.N.N.P. Region,Sidama,Sorghum,
4187,S.N.N.P. Region,Sidama,Finger Millet,
4188,S.N.N.P. Region,Sidama,Oats,
4189,S.N.N.P. Region,Sidama,Rice,
4190,S.N.N.P. Region,Sidama,Faba Beans,78048.64
4191,S.N.N.P. Region,Sidama,Field Peas,
4192,S.N.N.P. Region,Sidama,Haricot beans,384494.46
4193,S.N.N.P. Region,Sidama,Chick-Peas,
4194,S.N.N.P. Region,Sidama,Lentils,
4195,S.N.N.P. Region,Sidama,Grass Peas,
4196,S.N.N.P. Region,Sidama,Soybeans,
4197,S.N.N.P. Region,Sidama,Fenugreek,
4198,S.N.N.P. Region,Sidama,Gibto,
4199,S.N.N.P. Region,Sidama,Niger Seeds,
4200,S.N.N.P. Region,Sidama,Groundnut,
4201,S.N.N.P. Region,Sidama,Sunflower,
4202,S.N.N.P. Region,Sidama,Sesame Seeds,
4203,S.N.N.P. Region,Sidama,Lettuce,
4204,S.N.N.P. Region,Sidama,Head cabbage,
4205,S.N.N.P. Region,Sidama,Eth. Cabbage,266084.36
4206,S.N.N.P. Region,Sidama,Tomatoes,
4207,S.N.N.P. Region,Sidama,Green peppers,
4208,S.N.N.P. Region,Sidama,Red peppers,
4209,S.N.N.P. Region,Sidama,Swiss chard,
4210,S.N.N.P. Region,Sidama,Carrots,
4211,S.N.N.P. Region,Sidama,Onions,
4212,S.N.N.P. Region,Sidama,Potatoes,
4213,S.N.N.P. Region,Sidama,Garlic,
4214,S.N.N.P. Region,Sidama,Taro / 'Godere',
4215,S.N.N.P. Region,Sidama,Sweet potatoes,789582.9
4216,S.N.N.P. Region,Sidama,Avocados,
4217,S.N.N.P. Region,Sidama,Banana,301225.3
4218,S.N.N.P. Region,Sidama,Guava,1100794.34
4219,S.N.N.P. Region,Sidama,Lemons,
4220,S.N.N.P. Region,Sidama,Mangoes,
4221,S.N.N.P. Region,Sidama,Oranges,23993.21
4222,S.N.N.P. Region,Sidama,Papaya,
4223,S.N.N.P. Region,Sidama,Pineapple,8905.49
4224,S.N.N.P. Region,Sidama,Hop,405982.15
4225,S.N.N.P. Region,Sidama,Enset,44892498.06
4226,S.N.N.P. Region,Sidama,Roses,
4227,S.N.N.P. Region,Sidama,Sorghum,
4228,S.N.N.P. Region,Sidama,Sesame,
4229,S.N.N.P. Region,Sidama,Beetroot,
4230,S.N.N.P. Region,Sidama,Hops,
4231,S.N.N.P. Region,Sidama,Sugar cane,
4232,S.N.N.P. Region,Sidama,Enset,
